id_mutation,nom_station,distance_station_plus_proche
2022-1656359,Maubert-Mutualité,258.3142849953866
2022-1656369,Porte de Vanves,549.0901140290775
2022-1656389,Rue du Bac,168.3629315361932
2022-1656397,Exelmans,55.07132321083171
2022-1656398,Rue du Bac,168.3629315361932
2022-1656409,Charles Michels,256.3964987284649
2022-1656435,Saint-Ambroise,296.5479412154655
2022-1656438,Alexandra David-Néel,43.08518354316962
2022-1656448,Pernety,201.9444544976894
2022-1656460,Brancion,345.088191256211
2022-1656464,Jasmin,291.07234957964613
2022-1656470,Ledru Rollin,343.1473062080755
2022-1656471,Glacière,236.76371942470632
2022-1656474,Balard,134.3333744787419
2022-1656485,Mirabeau,125.07596042669624
2022-1656515,Victor Hugo,225.39849188692816
2022-1656533,Rue des Boulets,243.59692993536532
2022-1656538,Avenue Émile Zola,128.30193599565814
2022-1656542,Porte d'Orléans,254.90314719488782
2022-1656562,Bibliothèque François Mitterrand,384.5531401308872
2022-1656566,Bir-Hakeim,364.3212604942185
2022-1656567,Bel-Air,233.2604282202562
2022-1656569,Porte Dorée,115.7604997143784
2022-1656577,Michel Ange-Auteuil,431.81374125749875
2022-1656589,Rue de la Pompe,281.96197480441214
2022-1656595,Faidherbe Chaligny,186.35743717841194
2022-1656596,Rue de la Pompe,281.96197480441214
2022-1656599,Olympiades,216.7490434459472
2022-1656617,Dugommier,161.88653732518844
2022-1656621,Volontaires,319.5225766628679
2022-1656629,Bercy,413.3747697482041
2022-1656645,Rue du Bac,168.3629315361932
2022-1656659,Bastille,166.2988778442506
2022-1656662,Daumesnil,319.57643105946596
2022-1656677,Rue Saint-Maur,302.61281766374276
2022-1656704,Maubert-Mutualité,231.18819638437506
2022-1656707,Porte de Charenton,323.57517474233424
2022-1656709,Goncourt,254.28003330761013
2022-1656712,Victor Hugo,359.0144777723947
2022-1656722,Victor Hugo,359.0144777723947
2022-1656735,Pont de l'Alma,411.5185281864623
2022-1656736,Maison Blanche,183.04670961121374
2022-1656745,Place d'Italie,214.18784171740828
2022-1656747,Denfert-Rochereau,254.40484513347593
2022-1656758,Montparnasse Bienvenüe,137.10192557339212
2022-1656772,La Tour Maubourg,178.0692272765487
2022-1656778,Porte de Vanves,84.90581559861438
2022-1656781,Pernety,478.0827519300307
2022-1656789,Ledru Rollin,167.43540725301057
2022-1656801,Didot,240.54645048572547
2022-1656808,Corvisart,570.2459600370238
2022-1656821,Boulainvilliers,183.3858423584647
2022-1656838,Pernety,183.73019681230147
2022-1656840,Corvisart,570.2459600370238
2022-1656847,Philippe Auguste,115.24674473771333
2022-1656860,Glacière,345.81064171560683
2022-1656862,Saint-Germain-des-Prés,87.10986220886873
2022-1656878,Place d'Italie,214.18784171740828
2022-1656882,Alésia,252.47972219172925
2022-1656885,Goncourt,231.29242979777834
2022-1656889,Olympiades,273.3318172806251
2022-1656890,Daumesnil,231.66526796653696
2022-1656896,Saint-Michel,122.79198634103273
2022-1656909,Parmentier,231.35226471203413
2022-1656937,Bréguet-Sabin,154.31194914090034
2022-1656947,Javel - André Citroën,229.27218654040547
2022-1656948,Couronnes,237.4605656000503
2022-1656949,Stade Charléty,203.12791355384826
2022-1656958,Alésia,401.753204634629
2022-1656961,Rue Saint-Maur,149.63851638417862
2022-1656965,Ségur,367.36786254405655
2022-1656970,Boucicaut,196.7775528003864
2022-1656987,Mouton-Duvernet,211.12419154013122
2022-1657003,Porte Dorée,120.72125225577616
2022-1657004,Gare de Lyon,298.2490331707642
2022-1657025,Félix Faure,171.3737721846232
2022-1657027,Volontaires,226.02770689890113
2022-1657035,Daumesnil,303.5402167402762
2022-1657045,Maison Blanche,160.16536005088335
2022-1657058,Poterne des Peupliers,373.7005356885752
2022-1657073,Bel-Air,224.12257775131602
2022-1657076,Pernety,505.4599548833032
2022-1657079,Goncourt,201.29142492233692
2022-1657082,Michel Bizot,142.40068122765652
2022-1657093,Maubert-Mutualité,101.5946309296216
2022-1657094,Vaugirard,280.32003070519403
2022-1657101,Alésia,431.5255928407517
2022-1657102,Bel-Air,204.73865059592737
2022-1657105,Dugommier,161.88653732518844
2022-1657106,Convention,191.21526929909132
2022-1657127,Bel-Air,253.14937745229355
2022-1657129,Pont de l'Alma,493.1056864628959
2022-1657151,Avenue Henri Martin,249.76940812009866
2022-1657156,Iéna,303.33697517842296
2022-1657167,Père Lachaise,247.03511807748336
2022-1657198,Boulainvilliers,429.3238264473688
2022-1657202,Michel Bizot,108.54141712880433
2022-1657207,Olympiades,391.07643456806966
2022-1657222,Corvisart,218.24659356659498
2022-1657225,Goncourt,225.82587794549772
2022-1657233,Maubert-Mutualité,216.6416738229611
2022-1657272,Daumesnil,201.4768391131188
2022-1657273,Sèvres-Lecourbe,143.82472827947163
2022-1657284,Bel-Air,89.02113840165022
2022-1657307,Olympiades,344.2543698370913
2022-1657315,Voltaire,307.97607374832137
2022-1657333,Boucicaut,376.70550843193496
2022-1657338,Rue des Boulets,238.44441731701244
2022-1657339,Reuilly-Diderot,151.8025578872055
2022-1657340,Exelmans,179.2316049858178
2022-1657344,Quai de la Gare,243.79249585766541
2022-1657384,Picpus,244.0383020107778
2022-1657396,Maison Blanche,258.4107886530384
2022-1657427,Porte de Saint-Cloud,266.8236557259043
2022-1657431,Félix Faure,217.47261876653369
2022-1657439,Luxembourg,255.62380396072965
2022-1657440,Rue du Bac,85.85149487332104
2022-1657445,Charonne,216.83870008249605
2022-1657464,Rue Saint-Maur,164.71380850280457
2022-1657469,Rue Saint-Maur,149.63851638417862
2022-1657477,Faidherbe Chaligny,62.68692740228242
2022-1657494,Tolbiac,226.59406235627492
2022-1657531,Denfert-Rochereau,338.1263972329925
2022-1657534,Charles Michels,296.0478333405753
2022-1657541,Pernety,406.3080540464656
2022-1657543,Dupleix,148.58302476379416
2022-1657558,Javel,404.7283387627993
2022-1657572,Reuilly-Diderot,212.92426484343557
2022-1657576,Lourmel,214.1349705220862
2022-1657576,Lourmel,214.1349705220862
2022-1657580,Dugommier,405.19672498262776
2022-1657589,Maison Blanche,69.83006641592213
2022-1657593,Convention,337.6905007282206
2022-1657610,Pont de l'Alma,215.54201107047794
2022-1657627,Porte Dorée,165.96093794408617
2022-1657635,Rue Saint-Maur,278.44675683811005
2022-1657657,Porte de Vanves,215.85531697613177
2022-1657657,Porte de Vanves,215.85531697613177
2022-1657672,Saint-François-Xavier,360.22153113323776
2022-1657674,Rue des Boulets,285.1253067275531
2022-1657691,Glacière,516.7685228243489
2022-1657695,Montempoivre,65.3525925960675
2022-1657729,Boucicaut,230.23721562816215
2022-1657737,Porte de Vanves,205.62860989463942
2022-1657762,Gare de Lyon,293.41792878170895
2022-1657764,Voltaire,254.2040783673633
2022-1657770,Rue du Bac,45.8118798168429
2022-1657773,Gare de Lyon,175.27159194715168
2022-1657775,Alésia,230.49644496270648
2022-1657782,Pernety,413.25136569921347
2022-1657788,Gaîté,474.3755152886701
2022-1657795,Glacière,345.81064171560683
2022-1657807,Jussieu,200.1579447248443
2022-1657813,Brancion,55.200364447630584
2022-1657815,Boissière,166.82410455583252
2022-1657818,Boulainvilliers,313.18163125065536
2022-1657832,Père Lachaise,242.09748096159407
2022-1657833,Porte d'Ivry,300.99965904923596
2022-1657851,Pernety,347.0129924591408
2022-1657855,Volontaires,280.75622628392614
2022-1657862,Volontaires,280.75622628392614
2022-1657878,Porte Maillot,224.709411328968
2022-1657880,Porte Maillot,224.709411328968
2022-1657886,Place d'Italie,214.18784171740828
2022-1657887,Sèvres-Lecourbe,171.47709862468702
2022-1657899,Maubert-Mutualité,113.36287536679531
2022-1657902,Les Gobelins,260.44930903280357
2022-1657907,Javel - André Citroën,314.12699738608376
2022-1657924,Alésia,275.9139542256933
2022-1657943,Chevaleret,168.55547285289546
2022-1657950,Poterne des Peupliers,130.44625582638173
2022-1657953,La Muette,333.2877902898297
2022-1657955,Picpus,254.8756889129452
2022-1657966,Saint-Ambroise,62.736716072776545
2022-1657974,Boulainvilliers,188.46750210653784
2022-1657984,Tolbiac,245.12637108153004
2022-1657997,Porte de Saint-Cloud,457.6779223866331
2022-1658006,Michel Bizot,108.54141712880433
2022-1658007,Michel Ange-Auteuil,70.03135446862636
2022-1658036,Faidherbe Chaligny,98.59597630042953
2022-1658044,Bréguet-Sabin,316.78777982904455
2022-1658061,Cité Universitaire,426.0955434429509
2022-1658073,Pasteur,243.81798192571105
2022-1658087,Bréguet-Sabin,78.61826132977322
2022-1658089,Montempoivre,122.5133029034741
2022-1658095,Montsouris,61.846234818043584
2022-1658097,Porte de Vanves,205.62860989463942
2022-1658117,Porte d'Ivry,159.05426880844487
2022-1658127,Porte d'Ivry,263.13889781419294
2022-1658134,Charles Michels,174.00275089452785
2022-1658142,Duroc,68.64779913102413
2022-1658176,Pont de l'Alma,309.0208933153891
2022-1658183,Bel-Air,224.3457725800387
2022-1658187,Quai de la Gare,55.662096175086184
2022-1658199,Pont du Garigliano,442.3839012533313
2022-1658225,Convention,507.04546337256284
2022-1658229,Vaugirard,215.19404841025735
2022-1658255,Couronnes,193.35760450247673
2022-1658259,Jasmin,181.73281994776437
2022-1658266,Cité Universitaire,576.4766740791525
2022-1658270,Glacière,142.2521716560349
2022-1658276,Convention,238.3401426297291
2022-1658284,Cité Universitaire,576.4766740791525
2022-1658303,Denfert-Rochereau,187.40179018531109
2022-1658313,Père Lachaise,205.987782672814
2022-1658317,Olympiades,213.74400632562222
2022-1658323,Vaugirard,215.19404841025735
2022-1658332,Javel - André Citroën,259.2921333024185
2022-1658341,Convention,137.70937694350823
2022-1658343,Dugommier,254.07694304175428
2022-1658345,Les Gobelins,245.06230084057992
2022-1658349,Chevaleret,150.30926105235864
2022-1658362,Brancion,187.8771039452811
2022-1658372,Plaisance,445.8239328634625
2022-1658385,Ranelagh,484.76817510207707
2022-1658387,Ménilmontant,241.08119139024174
2022-1658392,Nationale,271.85444213393345
2022-1658409,Michel Bizot,226.596688238083
2022-1658411,Porte de Vanves,382.854829981653
2022-1658415,Montempoivre,65.3525925960675
2022-1658416,Goncourt,222.21047343590644
2022-1658422,Censier-Daubenton,326.6702187112038
2022-1658423,Montempoivre,65.3525925960675
2022-1658424,Saint-Michel,90.31697289995923
2022-1658439,Porte d'Ivry,358.2951687599525
2022-1658441,Porte d'Ivry,358.2951687599525
2022-1658447,Cité Universitaire,465.1108722319459
2022-1658455,Place Monge,277.7504927414929
2022-1658455,Place Monge,277.7504927414929
2022-1658463,Mirabeau,185.53229071907924
2022-1658485,Voltaire,120.21409299954723
2022-1658487,George V,387.89507830876875
2022-1658501,Dupleix,37.74073590768361
2022-1658514,Porte d'Ivry,159.05426880844487
2022-1658519,Exelmans,208.8519537790622
2022-1658528,Michel Bizot,297.0145808971472
2022-1658537,Porte d'Orléans,132.10010819510038
2022-1658542,Porte de Saint-Cloud,457.6779223866331
2022-1658554,Nationale,279.22804202393723
2022-1658564,Picpus,219.7284173719314
2022-1658569,Porte de Vanves,38.213998780614475
2022-1658586,Porte d'Ivry,263.13889781419294
2022-1658588,Plaisance,414.25211404039317
2022-1658619,Avenue du Président Kennedy,303.1524060341271
2022-1658623,Faidherbe Chaligny,220.83477562919862
2022-1658636,Ledru Rollin,201.17719731481716
2022-1658641,Porte de Charenton,180.60624911455878
2022-1658664,Ledru Rollin,282.2252949812662
2022-1658671,Place Monge,115.61721951561617
2022-1658701,Bibliothèque François Mitterrand,315.2043785128009
2022-1658711,Stade Charléty,65.56732223688657
2022-1658720,Quai de la Rapée,267.703246043659
2022-1658733,Avenue Émile Zola,136.06185607231586
2022-1658739,Mirabeau,309.3805207282274
2022-1658774,Pasteur,231.4061946596019
2022-1658779,Porte de Saint-Cloud,123.9018498045388
2022-1658789,Reuilly-Diderot,158.34883913492033
2022-1658805,Daumesnil,63.606259273421045
2022-1658809,Porte de Charenton,261.61570803526615
2022-1658815,Convention,95.88339966575752
2022-1658828,Boucicaut,171.87783191591598
2022-1658830,Pernety,283.3021871636519
2022-1658838,Saint-François-Xavier,331.22151593088654
2022-1658867,Maryse Bastié,217.04412497677646
2022-1658869,Tolbiac,226.59406235627492
2022-1658872,Convention,198.84700276485603
2022-1658875,Plaisance,80.14776845987943
2022-1658887,Trocadéro,290.1457977830188
2022-1658888,Boucicaut,291.8916588727522
2022-1658915,Gare de Lyon,297.66041349694353
2022-1658923,Alexandre Dumas,309.51444720219325
2022-1658927,Dugommier,187.84809947409948
2022-1658934,Argentine,123.87640290468106
2022-1658942,Tolbiac,92.57899387342087
2022-1658944,Voltaire,118.59565377237722
2022-1658956,Brancion,62.2113366986885
2022-1658968,Voltaire,118.59565377237722
2022-1658970,Maryse Bastié,170.53101681283871
2022-1658974,Vaugirard,248.56912063196862
2022-1659017,Cambronne,78.1769711900434
2022-1659026,Rue de la Pompe,301.819244404002
2022-1659029,Plaisance,494.93704204146593
2022-1659032,Père Lachaise,216.2714092395846
2022-1659035,Dugommier,95.719240270235
2022-1659055,Port Royal,260.2140280261615
2022-1659063,Père Lachaise,168.51178933312275
2022-1659091,Porte d'Ivry,159.05426880844487
2022-1659098,Rue de la Pompe,371.4346238143751
2022-1659107,Porte Maillot,224.709411328968
2022-1659115,Couronnes,225.16355869842627
2022-1659118,Glacière,394.12943458435285
2022-1659129,Brancion,137.32610076283686
2022-1659165,Pernety,219.80990501211394
2022-1659171,Vaugirard,248.56912063196862
2022-1659173,Voltaire,379.73301139861707
2022-1659177,Dugommier,181.12710890972264
2022-1659189,Goncourt,290.1313059998089
2022-1659194,Campo Formio,183.48245417296192
2022-1659201,Place d'Italie,214.18784171740828
2022-1659223,Saint-Ambroise,172.1439958523919
2022-1659225,Boissière,228.09282898730837
2022-1659245,Bel-Air,60.1110120769061
2022-1659246,Avenue Henri Martin,255.1454736678813
2022-1659289,Convention,130.54206947282634
2022-1659299,Daumesnil,410.3569346385898
2022-1659300,Saint-Marcel,202.37678409162288
2022-1659305,Dugommier,113.00952937105687
2022-1659309,Exelmans,382.64061810824415
2022-1659312,Maison Blanche,351.5629877227555
2022-1659315,Porte de Choisy,166.03797772999962
2022-1659327,Port Royal,552.0946680476362
2022-1659330,Reuilly-Diderot,145.6913639454448
2022-1659334,Montsouris,449.5004437919078
2022-1659350,Montempoivre,65.3525925960675
2022-1659352,Saint-Ambroise,112.2676107093544
2022-1659356,Rue de la Pompe,371.4346238143751
2022-1659359,Notre-Dame-des-Champs,142.92290770775827
2022-1659362,Censier-Daubenton,419.03561490485924
2022-1659371,Vaugirard,256.0377311619988
2022-1659381,Convention,286.869676624443
2022-1659387,Porte d'Ivry,263.13889781419294
2022-1659388,Convention,204.80466159795913
2022-1659393,Luxembourg,187.77020379926165
2022-1659395,Avenue Émile Zola,234.7103109170589
2022-1659404,Montsouris,337.1720074426881
2022-1659406,Montparnasse-Bienvenüe,232.4595065036963
2022-1659415,Daumesnil,203.17000476103485
2022-1659427,Daumesnil,350.30086696164625
2022-1659436,Place Monge,277.7504927414929
2022-1659441,Kléber,239.7026806090686
2022-1659445,Place d'Italie,113.17772117673967
2022-1659455,Denfert-Rochereau,324.243229661952
2022-1659480,Corvisart,286.0743150537117
2022-1659490,Avenue Foch,337.2131894260437
2022-1659491,Porte de Choisy,123.72256490828379
2022-1659543,Poterne des Peupliers,130.44625582638173
2022-1659549,Faidherbe Chaligny,165.97114537959288
2022-1659551,Ledru Rollin,254.7339264059027
2022-1659552,Rue des Boulets,227.96057066986583
2022-1659555,Olympiades,172.48309597196163
2022-1659556,Chevaleret,331.1234336742367
2022-1659570,Javel - André Citroën,446.8769755343597
2022-1659583,Maubert-Mutualité,135.01430418219573
2022-1659599,Cité Universitaire,465.1108722319459
2022-1659603,Ledru Rollin,232.79093822636335
2022-1659604,Jussieu,129.55158208271547
2022-1659613,Porte de Saint-Cloud,250.59548350539174
2022-1659630,Victor Hugo,114.33866118402345
2022-1659634,Saint-Germain-des-Prés,438.79722883666307
2022-1659637,Porte de Vanves,240.74735482893524
2022-1659667,Daumesnil,350.30086696164625
2022-1659674,Place Monge,265.47128458647813
2022-1659693,Porte de Choisy,166.03797772999962
2022-1659694,Convention,238.3401426297291
2022-1659698,Tolbiac,334.5780037808694
2022-1659702,Les Gobelins,59.97672756064653
2022-1659724,Dupleix,315.38441859806204
2022-1659726,Bréguet-Sabin,206.443419482308
2022-1659738,Nationale,303.3585142283033
2022-1659750,Charonne,163.47188940492427
2022-1659762,Olympiades,364.1732365256561
2022-1659766,Cité Universitaire,420.09228353300927
2022-1659767,Michel Bizot,49.93948095634219
2022-1659770,Luxembourg,275.42388989150083
2022-1659774,Corvisart,346.012841604598
2022-1659787,Ranelagh,85.18441556451802
2022-1659791,Dupleix,252.78986247892942
2022-1659793,Belleville,171.88657165856827
2022-1659819,Brancion,215.38135554259063
2022-1659843,Montgallet,230.18314137166445
2022-1659846,Convention,457.33244065464197
2022-1659866,Brancion,215.38135554259063
2022-1659886,Kléber,360.23494690463576
2022-1659893,Jussieu,131.6715984908837
2022-1659900,Porte de Vanves,84.90581559861438
2022-1659914,Brancion,73.1688651238833
2022-1659927,Balard,191.50053222630672
2022-1659938,Vaugirard,154.69180591594622
2022-1659938,Vaugirard,154.69180591594622
2022-1659938,Vaugirard,154.69180591594622
2022-1659951,Desnouettes,143.0948993205223
2022-1659973,Porte d'Ivry,159.05426880844487
2022-1659974,Plaisance,579.7904359556902
2022-1659984,Parmentier,194.92841600436537
2022-1660002,Plaisance,461.00534219003544
2022-1660019,Poterne des Peupliers,238.80339861472083
2022-1660024,École Militaire,47.16938543843627
2022-1660049,Voltaire,332.7482236328344
2022-1660060,Porte d'Orléans,254.90314719488782
2022-1660064,Chardon Lagache,380.2833546907597
2022-1660076,Pernety,127.99038350983419
2022-1660088,École Militaire,69.76041547028255
2022-1660099,Dugommier,416.4142357713726
2022-1660100,Vaugirard,318.12029175471764
2022-1660102,Porte de Charenton,180.60624911455878
2022-1660109,Reuilly-Diderot,82.58492126677653
2022-1660118,Denfert-Rochereau,296.8898369707284
2022-1660125,Kléber,100.84937328132864
2022-1660132,Dugommier,269.988984335215
2022-1660136,Vaugirard,519.2541392119474
2022-1660149,Brancion,652.1608662551188
2022-1660163,Michel Bizot,79.28935037812043
2022-1660168,Jean Moulin,256.70461360165814
2022-1660195,Michel Ange-Auteuil,128.51243879256333
2022-1660204,Olympiades,181.58154222020644
2022-1660208,Richard Lenoir,189.48822024890018
2022-1660211,Porte d'Ivry,159.05426880844487
2022-1660217,Parmentier,62.676683798495375
2022-1660228,Mouton-Duvernet,273.9116622076804
2022-1660229,Les Gobelins,280.1195273328576
2022-1660252,Porte de Versailles,96.72572952729475
2022-1660254,Maison Blanche,161.83865702846904
2022-1660258,Porte de Charenton,346.08966111040706
2022-1660261,Plaisance,452.01650363746165
2022-1660265,Volontaires,64.85141786489322
2022-1660266,Félix Faure,169.3747922920385
2022-1660271,Desnouettes,231.98279446443652
2022-1660293,Pasteur,206.96120369945226
2022-1660303,Rue des Boulets,156.22558016888757
2022-1660305,Porte d'Orléans,300.8969378458798
2022-1660365,Les Gobelins,339.12882653474423
2022-1660367,Stade Charléty,485.63325503886705
2022-1660380,Nationale,279.22804202393723
2022-1660410,Nationale,221.8907117973048
2022-1660415,Daumesnil,262.9845731843219
2022-1660438,Jean Moulin,163.39389473133585
2022-1660445,Ledru Rollin,283.53094338342635
2022-1660467,Brancion,428.29007321881625
2022-1660470,Javel,362.25903544850496
2022-1660474,Michel Ange-Molitor,208.24015244668036
2022-1660485,Vaugirard,474.2957722989725
2022-1660487,Mouton-Duvernet,217.46801098006898
2022-1660487,Mouton-Duvernet,217.46801098006898
2022-1660500,Ledru Rollin,296.60793704437117
2022-1660513,Plaisance,579.7904359556902
2022-1660527,Charonne,323.55267354415355
2022-1660531,Porte de Versailles,335.2586080558589
2022-1660555,Censier-Daubenton,406.22210312618256
2022-1660556,Passy,314.0265933837464
2022-1660570,Gaîté,451.6438819019966
2022-1660572,Alexandra David-Néel,197.99236650236324
2022-1660587,Censier-Daubenton,170.54110978810462
2022-1660600,Picpus,284.96278694766585
2022-1660657,Saint-Germain-des-Prés,458.66175601807106
2022-1660677,Convention,366.8933435593685
2022-1660700,Félix Faure,179.20792741910955
2022-1660713,Avenue Émile Zola,226.49364528787217
2022-1660723,Gaîté,388.0101071289351
2022-1660745,Alésia,401.753204634629
2022-1660758,Charonne,41.49698164562144
2022-1660760,Michel Bizot,270.82403174838555
2022-1660766,Dugommier,201.1016184838264
2022-1660770,Voltaire,180.7932703290888
2022-1660774,Volontaires,64.85141786489322
2022-1660778,Porte de Vincennes,180.22018023597028
2022-1660783,Place Monge,392.1479428834095
2022-1660786,Exelmans,430.4344222505236
2022-1660809,Dupleix,151.15179888717898
2022-1660868,Plaisance,399.82305822735725
2022-1660892,Porte de Versailles,329.2693169320805
2022-1660894,Stade Charléty,235.92371170544737
2022-1660895,Porte d'Ivry,159.05426880844487
2022-1660928,Porte de Versailles,329.2693169320805
2022-1660929,Alésia,320.39093079793156
2022-1660937,Porte de Vanves,382.854829981653
2022-1660942,Plaisance,189.457381289718
2022-1660946,Saint-Marcel,86.27996437371098
2022-1660947,Reuilly-Diderot,82.58492126677653
2022-1660953,Porte d'Orléans,319.06917748447376
2022-1660955,Mabillon,225.48930618214624
2022-1660961,Boulainvilliers,335.5425270164578
2022-1660972,Avenue Henri Martin,185.29112169318395
2022-1660979,Tolbiac,119.00366353360339
2022-1660988,Brancion,461.0864116814463
2022-1660989,Saint-Jacques,253.5418850132085
2022-1660990,Charles Michels,289.74280590491753
2022-1660999,Place d'Italie,214.18784171740828
2022-1661019,Jean Moulin,202.34568140468946
2022-1661033,Rue de la Pompe,318.01703245972095
2022-1661037,Tolbiac,92.57899387342087
2022-1661041,Félix Faure,179.20792741910955
2022-1661045,Bibliothèque François Mitterrand,329.76188823681576
2022-1661055,Porte Dorée,165.96093794408617
2022-1661063,Didot,233.1651515818932
2022-1661078,Voltaire,388.2687080938119
2022-1661079,Gare de Lyon,117.79792193388343
2022-1661098,Tolbiac,217.86087651817186
2022-1661105,Gare de Lyon,73.27267986637385
2022-1661107,Voltaire,187.42710920446285
2022-1661107,Voltaire,187.42710920446285
2022-1661118,Parmentier,215.42313194178706
2022-1661120,Corvisart,256.29154290261584
2022-1661127,Stade Charléty,421.0329332887959
2022-1661164,Porte d'Ivry,159.05426880844487
2022-1661167,Nation,211.44200858835737
2022-1661174,Porte Dorée,99.75976603919143
2022-1661177,Chardon Lagache,359.17274240068997
2022-1661187,Avenue Henri Martin,285.3774214976359
2022-1661190,Boissière,157.25142253275556
2022-1661195,Charonne,203.89781292265621
2022-1661202,Plaisance,414.25211404039317
2022-1661203,Stade Charléty,331.3096468333688
2022-1661207,Dugommier,181.12710890972264
2022-1661208,Censier-Daubenton,347.5742937928368
2022-1661210,Plaisance,199.922029641606
2022-1661229,Michel Ange-Molitor,288.22874381515334
2022-1661232,Place Monge,85.33218459230996
2022-1661234,Pernety,290.601292541012
2022-1661245,Maison Blanche,56.435624183309365
2022-1661267,Avenue Foch,107.2524385698452
2022-1661269,Saint-Michel,345.7713477337888
2022-1661283,Porte de Charenton,214.4918167114715
2022-1661284,Belleville,105.56606016158347
2022-1661286,Rue Saint-Maur,149.63851638417862
2022-1661293,Boucicaut,189.71175728233735
2022-1661294,Daumesnil,173.15244951504437
2022-1661298,Pasteur,243.81798192571105
2022-1661311,Pernety,165.87283724830547
2022-1661312,Passy,455.2180089038506
2022-1661314,Oberkampf,261.7105365307288
2022-1661316,Porte de Vanves,205.62860989463942
2022-1661320,Saint-Marcel,147.94165321938402
2022-1661321,Georges Brassens,62.19210510620728
2022-1661328,Porte d'Orléans,31.42083214577253
2022-1661341,Mouton-Duvernet,154.87663307217673
2022-1661348,Voltaire,191.0550548689458
2022-1661351,Poterne des Peupliers,385.938815116717
2022-1661357,Poterne des Peupliers,452.85173298464514
2022-1661371,Stade Charléty,235.92371170544737
2022-1661380,Rue de la Pompe,241.31959615617282
2022-1661396,Plaisance,201.92266867006094
2022-1661405,Avenue Foch,107.2524385698452
2022-1661407,Falguière,95.62510896457141
2022-1661417,Lourmel,171.57031645388037
2022-1661419,Les Gobelins,182.46344125633493
2022-1661423,Dupleix,476.4619482473202
2022-1661432,Charonne,303.4112346175457
2022-1661434,Passy,296.9916901928995
2022-1661438,Voltaire,318.279056683584
2022-1661440,Porte d'Ivry,159.05426880844487
2022-1661442,Porte Dorée,138.35928773693513
2022-1661453,Faidherbe Chaligny,202.52116150978904
2022-1661469,Mabillon,225.48930618214624
2022-1661477,Tolbiac,333.49352770483614
2022-1661482,Vaugirard,217.8741589748658
2022-1661487,Porte de Vanves,481.9866912041743
2022-1661488,Couronnes,225.16355869842627
2022-1661493,Alésia,211.56167569860875
2022-1661504,Couronnes,225.16355869842627
2022-1661519,Porte Maillot,328.8677291285881
2022-1661529,Cité Universitaire,329.07146984553884
2022-1661530,Sèvres-Babylone,147.22972967906497
2022-1661531,Convention,346.39394211930403
2022-1661532,Saint-Marcel,96.73625918952455
2022-1661539,Reuilly-Diderot,104.01835990317224
2022-1661542,Michel Ange-Auteuil,98.3243195190087
2022-1661543,Faidherbe Chaligny,197.09494338290844
2022-1661544,Passy,119.90643614407242
2022-1661545,Porte d'Ivry,159.05426880844487
2022-1661561,Maison Blanche,351.5629877227555
2022-1661571,Porte de Versailles,294.6359134762074
2022-1661578,Montempoivre,65.3525925960675
2022-1661588,Ménilmontant,88.0602462841863
2022-1661598,Plaisance,454.2363024577734
2022-1661612,Odéon,200.66335872832929
2022-1661622,Javel - André Citroën,370.1238908563606
2022-1661628,Exelmans,310.9824373164406
2022-1661629,Maison Blanche,268.9953398408526
2022-1661631,Avenue Émile Zola,211.75214549145144
2022-1661645,Boucicaut,293.716764800124
2022-1661648,Avenue Émile Zola,193.04742361014456
2022-1661653,Avenue Émile Zola,193.04742361014456
2022-1661661,Alésia,187.67523231015946
2022-1661663,Dugommier,161.88653732518844
2022-1661683,Charles Michels,289.74280590491753
2022-1661698,Plaisance,414.25211404039317
2022-1661703,Voltaire,280.4033922285051
2022-1661707,Mouton-Duvernet,192.98846808877073
2022-1661714,Philippe Auguste,98.19289368837588
2022-1661726,Saint-Sulpice,283.0073602585821
2022-1661736,Cardinal Lemoine,242.54476447550002
2022-1661736,Cardinal Lemoine,242.54476447550002
2022-1661738,Convention,309.4715876514087
2022-1661753,Philippe Auguste,95.10055497645227
2022-1661764,Chevaleret,150.30926105235864
2022-1661788,Gare de Lyon,265.95458187699325
2022-1661790,Jean Moulin,445.03493235771094
2022-1661792,Chevaleret,372.4832164272246
2022-1661798,République,143.95896021712647
2022-1661817,Port Royal,74.58968495456526
2022-1661825,Vaugirard,451.85147295422865
2022-1661827,Mabillon,122.58834451980272
2022-1661836,Saint-Jacques,183.94904314106984
2022-1661843,Saint-Ambroise,162.70909093745374
2022-1661857,Goncourt,93.65728700642755
2022-1661857,Goncourt,93.65728700642755
2022-1661862,Ledru Rollin,285.0211076223798
2022-1661879,Javel - André Citroën,220.096388885554
2022-1661887,Mirabeau,99.48696133180421
2022-1661888,Lourmel,90.18717975584055
2022-1661889,Oberkampf,161.35780000255411
2022-1661891,Porte de Saint-Cloud,126.33301824257661
2022-1661901,Porte de Vincennes,226.1554133923372
2022-1661918,Charles Michels,184.1980923285632
2022-1661929,Boucicaut,448.78213649445746
2022-1661932,Volontaires,283.278821621834
2022-1661935,Reuilly-Diderot,276.0846497393933
2022-1661941,Ségur,250.63718715683908
2022-1661946,Commerce,239.92427503168383
2022-1661971,Notre-Dame-des-Champs,257.20807671026455
2022-1661973,Chevaleret,293.7252343736024
2022-1661978,Musée d'Orsay,384.2225799135615
2022-1661979,Plaisance,584.1180514839978
2022-1661985,Porte de Choisy,166.03797772999962
2022-1661991,Goncourt,262.1750498260183
