id_mutation,nom_ev,distance_parc_plus_proche
2022-1624058,JARDIN CASQUE D'OR,335.32922481262443
2022-1624073,JARDIN MASHA JINA AMINI,215.5615871534726
2022-1624080,JARDIN DE LA RUE DES COURONNES,394.91384472009884
2022-1624084,SQUARE D'ANVERS-JEAN-CLAUDE CARRIERE,216.2944234670892
2022-1624086,SQUARE DU QUAI DE LA LOIRE,307.9520084893823
2022-1624092,PROMENADE PEREIRE - LEBON / GUERSANT,223.87847022518642
2022-1624100,JARDIN MARIA VERONE,214.9855525513561
2022-1624101,PARC MONCEAU,500.4824644327654
2022-1624102,PARC MONCEAU,500.4824644327654
2022-1624128,JARDIN TOUSSAINT LOUVERTURE,255.68340490250947
2022-1624131,JARDIN PAUL DIDIER,226.2767699927759
2022-1624131,JARDIN PAUL DIDIER,226.2767699927759
2022-1624132,MAIL MARCEL ACHARD,329.07489870937655
2022-1624142,SQUARE DE LA PLACE PASDELOUP,161.68800004770182
2022-1624146,SQUARE EMILE CHAUTEMPS,196.64474614554035
2022-1624151,JARDIN NUSCH ELUARD,341.2202732408868
2022-1624173,JARDIN LUC HOFFMANN,441.8543520659704
2022-1624178,SQUARE DES BATIGNOLLES,546.999758933907
2022-1624195,SQUARE DE JESSAINT,127.82308738965351
2022-1624203,SQUARE MARCEL SEMBAT,270.0267607289914
2022-1624211,SQUARE SAINT-GILLES - GRAND VENEUR - PAULINE ROLAND,198.43581025629584
2022-1624215,SQUARE RAYMOND SOUPLEX,339.761860015056
2022-1624218,JARDIN HENRI SAUVAGE,261.61542386850823
2022-1624222,SQUARE NADAR,182.331860430799
2022-1624224,JARDIN NUSCH ELUARD,159.18131776819243
2022-1624226,PROMENADE PC 19 - THIONVILLE - JAURES,188.72704787458747
2022-1624247,SQUARE HELENE,189.0772746717747
2022-1624251,SQUARE ERNEST CHAUSSON,209.77351514381735
2022-1624262,JARDIN DE L'HOSPICE DEBROUSSE,324.2433418208738
2022-1624263,SQUARE EDOUARD VAILLANT,273.06112887120037
2022-1624269,SQUARE SAINT-BERNARD - SAID BOUZIRI,343.8920184502263
2022-1624273,JARDIN DE L'ILOT RIQUET,235.74803526832815
2022-1624281,JARDIN D'EOLE,151.14045139735015
2022-1624288,JARDIN DU CLOS DES BLANCS MANTEAUX,307.29991560254035
2022-1624306,JARDIN DES RUES DES ORTEAUX - CROIX SAINT-SIMON,214.3172001235496
2022-1624315,JARDIN DES RUES DES ORTEAUX - CROIX SAINT-SIMON,215.9982400184874
2022-1624322,SQUARE DU PASSAGE LEON,245.42271486447603
2022-1624326,JARDIN PIERRE SEGHERS,87.32572565331319
2022-1624327,JARDIN DU CLOS DES BLANCS MANTEAUX,42.350407197107806
2022-1624337,JARDIN DE LA MAIRIE DU IXEME,299.2751800891315
2022-1624348,SQUARE SAINT-BERNARD - SAID BOUZIRI,162.50912673332667
2022-1624358,JARDIN MARIELLE-FRANCO,181.8853162189062
2022-1624359,JARDIN DU 8 RUE DE LA MADONE (JARDIN EVANGILE),33.13741268484308
2022-1624389,SQUARE JOEL LE TAC,125.13672102097473
2022-1624391,SQUARE JOEL LE TAC,125.13672102097473
2022-1624400,SQUARE EMMANUEL FLEURY,347.85195334242286
2022-1624408,SQUARE ANTOINE BLONDIN,267.1992377957791
2022-1624416,PARC MARCEL BLEUNSTEIN-BLANCHET DIT PARC DE LA TURLURE,233.21536530181442
2022-1624422,SQUARE ARISTIDE CAVAILLE-COLL,39.39471086959737
2022-1624425,SQUARE MAURICE KRIEGEL-VALRIMONT DIT SQUARE DE CLIGNANCOURT,341.43864117008013
2022-1624435,SQUARE DU DOCTEUR VARIOT,168.99364592535923
2022-1624436,SQUARE DE LA PLACE PASDELOUP,208.7584885785218
2022-1624439,SQUARE PAUL ROBIN,186.28844838346947
2022-1624443,JARDIN DU CARRE DE BAUDOIN,141.52800023051347
2022-1624453,SQUARE MARC SEGUIN,133.8622774378449
2022-1624455,SQUARE EUGENE VARLIN,429.4810940420304
2022-1624458,JARDIN PAULE MINCK,35.302521123052195
2022-1624468,SQUARE DU PASSAGE LEON,463.1355593978001
2022-1624473,SQUARE MADELEINE TRIBOLATI,108.40500449280158
2022-1624479,SQUARE SAINTE-HELENE,73.11270027153273
2022-1624486,SQUARE DU PASSAGE LEON,115.70934930307352
2022-1624519,JARDIN DE VITALY,215.74683576738497
2022-1624520,JARDIN PAULE MINCK,291.5112238645465
2022-1624532,SQUARE JACQUES MANAVIAN,258.89606610427853
2022-1624536,SQUARE JACQUES BIDAUT,211.33394752216716
2022-1624545,ESPACE VERT DE LA PLACE DE L'EDIT DE NANTES,200.19992573739145
2022-1624554,JARDIN DE L'ILOT RIQUET,287.5975381808308
2022-1624559,JARDIN NUSCH ELUARD,237.84230154061052
2022-1624563,SQUARE EUGENE VARLIN,226.98164232979843
2022-1624566,SQUARE DES DEUX NETHES,136.91681650779708
2022-1624571,SQUARE SAINT-BERNARD - SAID BOUZIRI,238.83742324721493
2022-1624585,SQUARE RUES BELLEVILLE - TELEGRAPHE,74.87482806455901
2022-1624586,JARDIN D'EOLE,58.18589939696578
2022-1624587,PROMENADE PC 19 - THIONVILLE - JAURES,308.72901857564415
2022-1624590,JARDIN NUSCH ELUARD,312.5986436271274
2022-1624597,SQUARE MARC SEGUIN,145.73417660899628
2022-1624599,JARDIN SAINT-LAZARE,130.22967626899117
2022-1624609,PARC MONCEAU,451.6728889801715
2022-1624614,JARDIN CROMOT-DU BOURG,195.73865979517473
2022-1624618,JARDIN DE LA RUE COMPANS,216.38674688153554
2022-1624619,SQUARE HELENE,116.84700216755269
2022-1624622,JARDIN DE L'HOSPICE DEBROUSSE,274.29076384152586
2022-1624633,SQUARE DE JESSAINT,131.2974402382158
2022-1624637,SQUARE BERLIOZ,205.35380493040182
2022-1624647,SQUARE MARCEL PAGNOL,105.76503485259039
2022-1624648,SQUARE DAMPIERRE - ROUVET,123.1987850887182
2022-1624649,SQUARE DE LA PLACE DE LA REUNION,116.9984426557252
2022-1624657,JARDIN DE LA BIBLIOTHEQUE THIERS (FONDATION DOSNE),375.6523407691408
2022-1624658,JARDIN PAULE MINCK,241.46958215020635
2022-1624664,SQUARE ALEX BISCARRE,356.91086610589065
2022-1624665,JARDIN FRANCOISE HELENE JOURDA,320.39389616539137
2022-1624666,SQUARE YILMAZ GUNEY,124.59644143542582
2022-1624667,SQUARE JULIETTE DODU,175.47245096872126
2022-1624676,SQUARE SAINT-BERNARD - SAID BOUZIRI,107.3354351623725
2022-1624691,SQUARE MARC SEGUIN,174.30770469634163
2022-1624696,JARDIN NUSCH ELUARD,134.4435761079837
2022-1624711,JARDIN DE L'HOSPICE DEBROUSSE,167.6451427496777
2022-1624715,PARC DE BELLEVILLE,183.5724117545204
2022-1624716,SQUARE DE LA PLACE PASDELOUP,231.97463118123628
2022-1624723,SQUARE DES SAINTS-SIMONIENS - MENILMONTANT,213.1408033083057
2022-1624731,SQUARE DU PASSAGE LEON,107.28769452691985
2022-1624734,SQUARE DE LA VILLA SAINTE-CROIX,230.64421047639485
2022-1624747,JARDIN ANNE FRANK (HOTEL SAINT-AIGNAN),315.1049494591456
2022-1624754,SQUARE PAUL ROBIN,222.08316495494628
2022-1624762,SQUARE DE LA RUE HENRI HUCHARD,309.76459587080495
2022-1624767,SQUARE MAURICE KRIEGEL-VALRIMONT DIT SQUARE DE CLIGNANCOURT,323.6430615648398
2022-1624781,JARDIN DU VER TETU,194.86926222290342
2022-1624782,JARDIN DE LA GARE DE CHARONNE,294.48958754758513
2022-1624799,SQUARE JEAN LECLAIRE,133.7533422471316
2022-1624810,JARDIN DE L'HOTEL SALE - LEONOR FINI,150.30457244571568
2022-1624818,SQUARE MADELEINE TRIBOLATI,244.71860359630526
2022-1624834,SQUARE LEON SERPOLLET,213.14502010528554
2022-1624838,PLATE-BANDES DU BOULEVARD SERURIER ESPACE CANIN,206.83257752950843
2022-1624840,SQUARE RUES BELLEVILLE - TELEGRAPHE,318.86923611391416
2022-1624842,PARC DES BUTTES CHAUMONT,513.1562940755562
2022-1624855,SQUARE EMMI PIKLER,126.18214576378966
2022-1624856,SQUARE DAMPIERRE - ROUVET,79.3979059099396
2022-1624869,SQUARE RUE PETIT,252.09410168392614
2022-1624872,JARDIN DE LA RUE DU SIMPLON (JARDIN D'ENFANTS),383.23218113974053
2022-1624875,SQUARE AMADOU HAMPATE BA,320.66521065418203
2022-1624883,JARDIN PAULE MINCK,257.4947438118845
2022-1624884,SQUARE MONTHOLON,323.96946547618523
2022-1624901,SQUARE JOEL LE TAC,212.5645763834597
2022-1624909,SQUARE DES DEUX NETHES,127.6963107529236
2022-1624912,SQUARE EUGENE VARLIN,464.65173852625213
2022-1624920,JARDIN DE LA RUE DU SIMPLON (JARDIN D'ENFANTS),132.4725199773776
2022-1624921,SQUARE LOUISE MICHEL,385.89743575197815
2022-1624922,SQUARE EMILE CHAUTEMPS,462.45080859948644
2022-1624926,SQUARE EUGENE VARLIN,464.65173852625213
2022-1624928,JARDIN DU VER TETU,194.86926222290342
2022-1624931,SQUARE DE LA PLACE DE LA REUNION,283.18441921292816
2022-1624947,JARDIN DE L'ILOT RIQUET,287.5975381808308
2022-1624949,SQUARE SAINTE-HELENE,255.74788084626982
2022-1624950,SQUARE MARC SEGUIN,263.001052180247
2022-1624955,JARDIN TERESKA TORRES-LEVIN,518.3501918862503
2022-1624968,SQUARE DU PASSAGE MONCEY,268.5927348397951
2022-1624973,SQUARE EDOUARD VAILLANT,147.13103811007372
2022-1624991,SQUARE RUES BELLEVILLE - TELEGRAPHE,321.7473893217893
2022-1624994,JARDIN PIXERECOURT,72.39711297948362
2022-1624997,SQUARE JOEL LE TAC,237.0147816879971
2022-1625014,TERRAIN DE BOULES AVENUE JUNOT,399.9187847811128
2022-1625015,SQUARE DU PASSAGE LEON,345.5526292701122
2022-1625031,SQUARE MAURICE KRIEGEL-VALRIMONT DIT SQUARE DE CLIGNANCOURT,129.83677734936154
2022-1625032,SQUARE DU PASSAGE LEON,322.4332565999319
2022-1625037,SQUARE RAYMOND QUENEAU,177.72465775339484
2022-1625041,SQUARE RUES BELLEVILLE - TELEGRAPHE,267.179161993208
2022-1625063,SQUARE RUE PETIT,269.13567856622325
2022-1625072,SQUARE ALBERT BESNARD,81.61962977470078
2022-1625091,SQUARE DU PASSAGE LEON,363.696771389025
2022-1625108,JARDIN DU 8 RUE DE LA MADONE (JARDIN EVANGILE),107.93241163786172
2022-1625110,JARDIN CROMOT-DU BOURG,199.99191215665374
2022-1625111,SQUARE RUE PETIT,254.9012538490008
2022-1625119,ESPACE VERT DE LA PLACE DE L'EDIT DE NANTES,358.76446218636954
2022-1625126,SQUARE HELENE,434.17950993438495
2022-1625141,JARDIN DE LA GARE DE CHARONNE,183.9796324009978
2022-1625144,JARDIN HENRI SAUVAGE,191.09894819847284
2022-1625152,JARDIN MARIELLE-FRANCO,181.8853162189062
2022-1625154,SQUARE LOUVOIS,775.6930448148936
2022-1625156,ESPACE VERT DE LA PLACE DE L'EDIT DE NANTES,358.76446218636954
2022-1625159,JARDIN DE LA RUE REBEVAL,107.65971961342179
2022-1625162,JARDIN DE LA RUE COMPANS,409.6610132793153
2022-1625165,SQUARE SAINTE-HELENE,61.86009657038474
2022-1625168,JARDIN CASQUE D'OR,184.6066467799095
2022-1625173,SQUARE EUGENIE COTTON,147.6408179398606
2022-1625174,SQUARE DU DOCTEUR VARIOT,168.99364592535923
2022-1625183,JARDIN HENRI SAUVAGE,89.0886252268888
2022-1625186,SQUARE DU PASSAGE MONCEY,152.11935305883964
2022-1625193,JARDIN NATUREL-PIERRE EMMANUEL,153.84278144676546
2022-1625195,PARC DES BUTTES CHAUMONT,108.88285377077534
2022-1625197,SQUARE SAINTE-HELENE,25.40594213837053
2022-1625209,PARC DES BUTTES CHAUMONT,524.6973520857666
2022-1625210,PARC DES BUTTES CHAUMONT,524.6973520857666
2022-1625211,SQUARE MARC SEGUIN,22.78223663273979
2022-1625217,SQUARE ALBAN SATRAGNE,310.14425669808674
2022-1625225,JARDIN DE LA BIBLIOTHEQUE THIERS (FONDATION DOSNE),347.70332847566186
2022-1625234,SQUARE ALBAN SATRAGNE,270.6894987852702
2022-1625247,SQUARE EUGENE VARLIN,229.0433115259415
2022-1625249,PARC DES BUTTES CHAUMONT,457.20417022059246
2022-1625273,SQUARE RUE PETIT,108.40523482015544
2022-1625277,SQUARE DE LA PLACE DE LA REUNION,100.78189591442154
2022-1625283,ESPACE VERT DE LA PLACE DE L'EDIT DE NANTES,202.8010343931
2022-1625287,JARDIN PAUL DIDIER,414.9423886912309
2022-1625289,PLATE-BANDES DU BOULEVARD SERURIER ESPACE CANIN,327.152238296106
2022-1625292,SQUARE DU PETIT BOIS,485.3730430368206
2022-1625303,JARDIN DES RUES MARONITES - PRESSOIR,107.73012785530186
2022-1625311,JARDIN DE LA RUE DES COURONNES,185.28513976424733
2022-1625312,SQUARE DU SERGENT AURELIE SALEL,104.37585118191531
2022-1625313,ESPACE VERT DE LA PLACE DE L'EDIT DE NANTES,159.87697144853146
2022-1625324,SQUARE BERLIOZ,399.8620741176081
2022-1625325,SQUARE DU PETIT BOIS,106.29032211766426
2022-1625334,SQUARE ERNEST GOUIN,193.29373817629894
2022-1625340,SQUARE JACQUES BIDAUT,204.61817655886952
2022-1625348,SQUARE DU PASSAGE LEON,394.59472187758087
2022-1625365,SQUARE DES RECOLLETS,160.80874184694045
2022-1625370,SQUARE JACQUES BIDAUT,112.1870506213747
2022-1625381,JARDIN LEON ZYGUEL,101.8225805913944
2022-1625394,SQUARE SARAH BERNHARDT,187.38840956002008
2022-1625396,SQUARE DU PETIT BOIS,199.76846637260874
2022-1625397,SQUARE RUE PETIT,116.08144216554906
2022-1625400,SQUARE JULIETTE DODU,254.03805538051267
2022-1625401,JARDIN DE L'ILOT RIQUET,287.5975381808308
2022-1625402,JARDIN DE NOTRE DAME DE FATIMA,296.34947949371167
2022-1625417,SQUARE DAMPIERRE - ROUVET,132.85951294583415
2022-1625418,TERRAIN DE BOULES AVENUE JUNOT,327.5567738647366
2022-1625422,JARDIN GABRIELE BUFFET,156.48915865864572
2022-1625425,SQUARE RUES BELLEVILLE - TELEGRAPHE,420.27035505350375
2022-1625426,JARDIN DE VITALY,118.018977690014
2022-1625433,JARDIN HEROLD,352.74521044941343
2022-1625468,SQUARE DU QUAI DE LA SEINE,185.85048909390295
2022-1625469,SQUARE DU PASSAGE LEON,360.8815585151353
2022-1625480,PROMENADE PEREIRE - PROMENADE ROSEMONDE PUJOL,397.9772345097202
2022-1625491,PROMENADE PC 17 TRANCHEE PEREIRE,200.37453342725573
2022-1625502,PROMENADE PEREIRE - PROMENADE ROSEMONDE PUJOL,511.2147976226429
2022-1625504,JARDIN D'EOLE,298.25014525057514
2022-1625519,ESPACE VERT DE LA PLACE DE L'EDIT DE NANTES,159.87697144853146
2022-1625536,JARDINS ROSA LUXEMBURG,152.1455256166855
2022-1625551,SQUARE DES SAINTS-SIMONIENS - MENILMONTANT,183.23088002411367
2022-1625569,JARDIN GABRIELE BUFFET,309.31505397092445
2022-1625571,SQUARE SERGE REGGIANI,355.1422499218501
2022-1625572,JARDIN NUSCH ELUARD,159.18131776819243
2022-1625573,JARDIN DU CARRE DE BAUDOIN,76.92273045941673
2022-1625602,PLATE-BANDES DU BOULEVARD SERURIER ESPACE CANIN,132.9186575209239
2022-1625615,JARDIN DE LA RUE DU SIMPLON (JARDIN D'ENFANTS),485.5462332093869
2022-1625618,SQUARE EUGENE VARLIN,240.6829818209844
2022-1625619,JARDIN D'EOLE,274.9159497489403
2022-1625624,SQUARE AMADOU HAMPATE BA,606.9887818357141
2022-1625626,PARC MONCEAU,461.4119508677456
2022-1625631,SQUARE EUGENIE COTTON,299.8278297353378
2022-1625635,JARDIN MARIA VERONE,299.3464689943813
2022-1625640,PROMENADE PEREIRE - LEBON / GUERSANT,67.32709592367554
2022-1625644,PARC DE BELLEVILLE,185.49908004566876
2022-1625645,JARDIN PAULE MINCK,244.69439069893855
2022-1625648,JARDIN CROMOT-DU BOURG,216.8324694446726
2022-1625656,JARDIN DU CLOS DES BLANCS MANTEAUX,110.1502431434401
2022-1625662,ESPACE VERT DE LA PLACE DE L'EDIT DE NANTES,206.70877387128795
2022-1625665,SQUARE DU PASSAGE MONCEY,319.06629933476546
2022-1625667,SQUARE EMMANUEL FLEURY,347.85195334242286
2022-1625671,PARC MARCEL BLEUNSTEIN-BLANCHET DIT PARC DE LA TURLURE,111.4435886794061
2022-1625675,SQUARE SARAH BERNHARDT,202.81732814592186
2022-1625687,SQUARE BERLIOZ,263.0201528379996
2022-1625693,SQUARE JULIETTE DODU,511.37385689849924
2022-1625700,SQUARE DES DEUX NETHES,152.85565947749353
2022-1625702,JARDIN DU VER TETU,381.12936288550594
2022-1625703,PROMENADE PEREIRE - PROMENADE GILBERTE BROSSOLETTE,69.2234257204593
2022-1625708,SQUARE DE LA VILLA SAINTE-CROIX,192.90745284268496
2022-1625709,JARDIN LEON ZYGUEL,101.8225805913944
2022-1625713,PROMENADE PEREIRE - PROMENADE GILBERTE BROSSOLETTE,117.9104369462474
2022-1625715,SQUARE LEON SERPOLLET,283.5244487924294
2022-1625722,JARDIN DE LA RUE DU SIMPLON (JARDIN D'ENFANTS),238.29526923992452
2022-1625729,SQUARE ARISTIDE CAVAILLE-COLL,237.33541343806834
2022-1625732,SQUARE DU PASSAGE MONCEY,319.06629933476546
2022-1625737,JARDIN DU 60 RUE DE LA JUSTICE,44.89511374296448
2022-1625741,SQUARE ALBAN SATRAGNE,59.717463896970564
2022-1625751,JARDIN NUSCH ELUARD,148.43113104939619
2022-1625753,JARDIN PIERRE SEGHERS,172.69161629766154
2022-1625756,JARDIN CROMOT-DU BOURG,343.0974235362238
2022-1625758,SQUARE ERNEST CHAUSSON,209.77351514381735
2022-1625775,JARDIN D'IMMEUBLES GRENADE,74.36695004166403
2022-1625778,JARDIN FRANCOISE HELENE JOURDA,145.83661720536895
2022-1625795,SQUARE LOUISE DE MARILLAC,450.5815791484571
2022-1625798,SQUARE JACQUES BIDAUT,404.6890071823261
2022-1625803,SQUARE MAURICE KRIEGEL-VALRIMONT DIT SQUARE DE CLIGNANCOURT,368.82801359454714
2022-1625806,SQUARE ERNEST CHAUSSON,209.77351514381735
2022-1625807,SQUARE LEON SERPOLLET,220.51726494569894
2022-1625828,SQUARE DE LA PLACE PASDELOUP,353.26190852990567
2022-1625829,PARC DES BUTTES CHAUMONT,159.1442357546187
2022-1625841,SQUARE EUGENE VARLIN,435.7932168920718
2022-1625854,SQUARE YILMAZ GUNEY,226.13498333483574
2022-1625856,JARDIN PAULE MINCK,316.8107083878133
2022-1625863,PROMENADE PC 17 TRANCHEE PEREIRE,200.81265309746144
2022-1625873,PROMENADE PC 19 - THIONVILLE - JAURES,230.69187565306515
2022-1625877,SQUARE OLAVE ET ROBERT BADEN-POWELL,177.94438847190594
2022-1625880,JARDIN DE LA GARE DE CHARONNE,419.15362194398784
2022-1625889,JARDIN CLAIRE MOTTE,89.2788076165837
2022-1625895,SQUARE ALEXIS CLEREL DE TOCQUEVILLE,436.0217979814279
2022-1625897,SQUARE BERLIOZ,240.9597556911977
2022-1625901,PLATE-BANDES DU BOULEVARD SERURIER ESPACE CANIN,135.1813372765052
2022-1625903,SQUARE JULES FERRY,308.6920087441663
2022-1625904,JARDIN PROMENADE CESARIA EVORA,336.63691760507396
2022-1625905,SQUARE DU DOCTEUR J. J. GRANCHER,295.5776611421896
2022-1625910,PROMENADE PEREIRE - GUERSANT / TERNES,139.3496533754873
2022-1625911,SQUARE JEROME BELLAT,143.07533115743124
2022-1625913,SQUARE EMILE CHAUTEMPS,233.79509852666433
2022-1625915,SQUARE ANTOINE BLONDIN,94.37683989569528
2022-1625919,SQUARE JULES FERRY,308.6920087441663
2022-1625923,SQUARE LOUISE MICHEL,361.85547452560337
2022-1625929,JARDIN HENRI SAUVAGE,455.9040906301111
2022-1625931,PARC DES BUTTES CHAUMONT,278.2240726127096
2022-1625933,JARDIN LUC HOFFMANN,246.98369053238812
2022-1625939,SQUARE JACQUES BIDAUT,484.65455941700833
2022-1625947,JARDIN HENRI SAUVAGE,411.9769769137305
2022-1625950,SQUARE PAUL ROBIN,186.28844838346947
2022-1625953,SQUARE SAINTE-HELENE,255.74788084626982
2022-1625954,SQUARE DU PASSAGE LEON,380.2854090216871
2022-1625955,SQUARE EMMI PIKLER,196.44130410789447
2022-1625956,SQUARE EMILY DICKINSON,70.94595222078809
2022-1625962,JARDIN DES OISEAUX,303.55781385172673
2022-1625972,JARDIN PAULE MINCK,241.46958215020635
2022-1625980,SQUARE RAYMOND QUENEAU,247.04739808410073
2022-1625986,ESPACE VERT DE LA PLACE DE L'EDIT DE NANTES,225.62266018738651
2022-1625989,JARDIN DE NOTRE DAME DE FATIMA,142.44586756266446
2022-1625990,SQUARE CHARLES-VICTOR LANGLOIS,169.9410038335698
2022-1625994,SQUARE EMILE CHAUTEMPS,445.6757675505618
2022-1626002,SQUARE LOUISE MICHEL,496.47208597226984
2022-1626014,SQUARE ERNEST GOUIN,423.854443382407
2022-1626016,SQUARE ARISTIDE CAVAILLE-COLL,284.2518367178085
2022-1626018,JARDIN DE LA RUE REBEVAL,269.745405335274
2022-1626034,JARDIN D'EOLE,182.85389583835902
2022-1626037,JARDIN PAULE MINCK,326.6778314880692
2022-1626046,SQUARE DAMPIERRE - ROUVET,72.54338786067727
2022-1626050,SQUARE RUE PETIT,168.79763426620028
2022-1626056,SQUARE MAURICE KRIEGEL-VALRIMONT DIT SQUARE DE CLIGNANCOURT,180.84943836502035
2022-1626071,SQUARE DU PASSAGE LEON,435.04363868895746
2022-1626073,SQUARE MAURICE KRIEGEL-VALRIMONT DIT SQUARE DE CLIGNANCOURT,335.8543245037534
2022-1626075,SQUARE ARISTIDE CAVAILLE-COLL,316.4793678919753
2022-1626089,SQUARE HELENE,382.00834767238456
2022-1626089,SQUARE HELENE,382.00834767238456
2022-1626093,SQUARE DES GRES,219.7506983858571
2022-1626098,SQUARE FERNAND FOUREAU,199.29371871685566
2022-1626114,SQUARE RUE PETIT,273.15854498525357
2022-1626116,JARDIN RUE DU CHALET,412.1077686779597
2022-1626118,JARDIN DAMIA,321.47523768129724
2022-1626124,SQUARE DU DOCTEUR J. J. GRANCHER,288.4380240531438
2022-1626128,JARDIN DE LA RUE REBEVAL,253.56235051722902
2022-1626135,JARDIN FREDERIC DARD,65.5901712468165
2022-1626136,SQUARE EUGENE VARLIN,491.599577123508
2022-1626145,SQUARE AMADOU HAMPATE BA,609.0865847087314
2022-1626156,JARDIN GABRIELE BUFFET,232.62713769003153
2022-1626167,SQUARE SERGE REGGIANI,218.61966767676455
2022-1626172,SQUARE EDOUARD VAILLANT,367.2112157320484
2022-1626188,JARDIN LEON ZYGUEL,143.49736000904625
2022-1626189,SQUARE PAUL ROBIN,152.06182940363536
2022-1626193,SQUARE ERNEST GOUIN,470.33778464553274
2022-1626201,SQUARE RAYMOND QUENEAU,247.04739808410073
2022-1626218,JARDIN PIERRE SEGHERS,116.44745254369796
2022-1626227,JARDIN DE LA RUE GINETTE NEVEU,408.28643393174275
2022-1626233,JARDIN PAULE MINCK,326.6778314880692
2022-1626239,JARDIN ANNE FRANK (HOTEL SAINT-AIGNAN),326.7370905503216
2022-1626243,JARDIN FRANCOISE HELENE JOURDA,320.39389616539137
2022-1626251,SQUARE DES SAINTS-SIMONIENS - MENILMONTANT,182.8461693778521
2022-1626267,JARDIN DE LA RUE COMPANS,304.1275340262483
2022-1626268,SQUARE MARCEL PAGNOL,656.946245468987
2022-1626269,SQUARE ALEXIS CLEREL DE TOCQUEVILLE,179.5487605320131
2022-1626279,SQUARE DES DEUX NETHES,78.18185676103866
2022-1626292,JARDIN DE VITALY,118.018977690014
2022-1626297,JARDIN PIERRE SEGHERS,393.9526182905693
2022-1626303,SQUARE JEAN LECLAIRE,105.29290153803822
2022-1626314,JARDIN ARNAUD BELTRAME,71.4143990434538
2022-1626315,SQUARE SAINT-BERNARD - SAID BOUZIRI,207.84603083373992
2022-1626319,SQUARE DU PETIT BOIS,173.16921753202433
2022-1626326,SQUARE SAINT-BERNARD - SAID BOUZIRI,209.878121567677
2022-1626342,JARDIN DE VITALY,248.44595589647943
2022-1626345,SQUARE MAURICE KRIEGEL-VALRIMONT DIT SQUARE DE CLIGNANCOURT,303.05816137693057
2022-1626346,SQUARE D'ANVERS-JEAN-CLAUDE CARRIERE,412.8759211936588
2022-1626347,SQUARE LOUISE MICHEL,275.88937262543845
2022-1626351,PROMENADE PC 19 - THIONVILLE - JAURES,328.90442136012297
2022-1626352,JARDIN PAUL DIDIER,294.53900462305353
2022-1626356,SQUARE ARISTIDE CAVAILLE-COLL,349.6193691033427
2022-1626367,SQUARE ALEXIS CLEREL DE TOCQUEVILLE,436.0217979814279
2022-1626374,SQUARE SAINT-LAURENT,184.85665117086702
2022-1626383,JARDIN DE L'ILOT RIQUET,277.1922828051625
2022-1626392,JARDIN FRANCOISE HELENE JOURDA,318.19102993238783
2022-1626396,SQUARE D'ANVERS-JEAN-CLAUDE CARRIERE,137.56070684621807
2022-1626399,SQUARE LEON SERPOLLET,318.4381045157408
2022-1626408,SQUARE DU PASSAGE LEON,390.1095035719609
2022-1626409,SQUARE ERNEST GOUIN,296.4030121570243
2022-1626411,JARDIN NELSON MANDELA,352.82190067783716
2022-1626423,JARDIN PAUL DIDIER,414.9423886912309
2022-1626433,PARC DES BUTTES CHAUMONT,201.76008054720438
2022-1626435,JARDIN MARIA VERONE,214.9855525513561
2022-1626436,SQUARE MARCEL SEMBAT,236.43864556195734
2022-1626439,JARDIN DE LA FONDATION NATIONALE DES ARTS GRAPHIQUES ET PLASTIQUES SALOMON DE ROTHSCHILD,426.7299926249893
2022-1626441,SQUARE DAMPIERRE - ROUVET,96.45079786798799
2022-1626442,SQUARE DAMPIERRE - ROUVET,148.88549662451533
2022-1626447,JARDIN NUSCH ELUARD,237.84230154061052
2022-1626463,JARDIN DE LA RUE DES COURONNES,531.0419348924597
2022-1626466,JARDIN DU 8 RUE DE LA MADONE (JARDIN EVANGILE),165.08571151717467
